product_id,product_name,product_category,freshness_score,days_since_arrival,days_to_expiry,original_price,cost_price,current_stock,daily_sales,demand_level,season,discount_percentage,remaining_shelf_life_days
204199,Grapes,Fruits,0.45,6,1,138.1,108.15,225,50,low,summer,18.6,1
204200,Cake,Bakery,0.81,3,1,240.42,182.24,192,42,low,rainy,18.8,1
204201,Yogurt,Dairy,0.9,1,8,65.81,45.59,254,80,medium,rainy,0.0,8
204202,Orange,Fruits,0.51,8,1,88.29,72.27,86,78,high,summer,15.4,1
204203,Paneer,Dairy,0.56,6,1,131.79,88.54,297,62,low,rainy,22.9,1
204204,Croissant,Bakery,0.94,0,3,52.93,43.11,97,75,high,winter,4.2,3
204205,Cucumber,Vegetables,0.93,0,6,38.14,29.16,270,19,low,rainy,17.3,6
204206,Bread,Bakery,0.99,0,3,40.55,31.62,223,39,low,winter,19.6,3
204207,Cucumber,Vegetables,0.65,5,3,36.01,22.57,246,16,low,summer,25.4,3
204208,Carrot,Vegetables,0.77,7,8,40.22,29.76,245,30,low,rainy,20.1,8
204209,Tomato,Vegetables,0.78,3,5,32.4,23.73,291,24,low,summer,17.6,5
204210,Potato,Vegetables,0.57,13,8,33.88,27.35,155,50,medium,summer,2.6,8
204211,Butter,Dairy,0.62,11,19,92.44,69.83,144,57,medium,summer,8.9,19
204212,Cucumber,Vegetables,0.86,1,6,37.38,25.31,226,35,low,summer,13.4,6
204213,Croissant,Bakery,0.99,0,3,60.05,43.53,258,49,low,rainy,17.4,3
204214,Spinach,Vegetables,0.83,2,2,29.84,21.06,62,39,high,winter,9.3,2
204215,Paneer,Dairy,0.88,1,5,128.78,102.15,178,81,medium,summer,7.1,5
204216,Potato,Vegetables,0.67,11,10,33.29,24.37,160,43,medium,rainy,4.5,10
204217,Tomato,Vegetables,0.58,7,2,35.62,24.38,259,52,low,summer,22.9,2
204218,Croissant,Bakery,0.81,2,1,57.26,37.66,205,65,medium,rainy,13.3,1
204219,Papaya,Fruits,0.89,0,4,75.07,50.74,257,48,low,rainy,15.6,4
204220,Carrot,Vegetables,0.78,4,10,39.1,28.39,183,60,medium,rainy,6.5,10
204221,Banana,Fruits,0.65,4,3,54.78,44.82,69,61,high,rainy,4.8,3
204222,Tomato,Vegetables,0.63,6,2,37.58,25.28,128,51,medium,summer,14.6,2
204223,Minced Meat,Meat,0.66,3,1,329.16,231.69,125,21,low,rainy,26.2,1
204224,Mutton,Meat,0.62,5,3,724.16,483.85,122,28,medium,summer,13.0,3
204225,Tomato,Vegetables,0.66,5,2,32.24,23.58,65,45,high,summer,12.5,2
204226,Yogurt,Dairy,0.81,0,8,70.52,50.07,175,89,high,summer,3.4,8
204227,Bun,Bakery,0.92,1,3,29.36,23.33,212,78,medium,rainy,4.4,3
204228,Cucumber,Vegetables,0.85,3,4,39.04,31.62,281,18,low,rainy,15.8,4
204229,Tomato,Vegetables,0.66,6,2,34.22,21.55,91,13,low,rainy,25.4,2
204230,Cake,Bakery,0.83,3,1,244.11,194.6,227,65,medium,rainy,9.3,1
204231,Bread,Bakery,0.76,3,1,44.18,27.87,101,20,low,summer,24.6,1
204232,Croissant,Bakery,0.99,0,3,57.86,44.38,238,39,low,rainy,18.0,3
204233,Grapes,Fruits,0.55,5,3,140.45,94.81,206,36,low,summer,20.0,3
204234,Cake,Bakery,0.79,4,2,260.04,201.02,161,37,medium,rainy,14.5,2
204235,Grapes,Fruits,0.94,0,6,136.86,104.8,247,41,low,winter,9.6,6
204236,Spinach,Vegetables,0.95,0,3,26.46,20.98,167,65,medium,rainy,7.2,3
204237,Bread,Bakery,0.99,0,3,41.14,26.1,158,65,medium,rainy,7.5,3
204238,Orange,Fruits,0.85,4,5,91.72,72.78,122,63,high,winter,0.0,5
204239,Grapes,Fruits,0.58,4,2,130.85,87.99,154,80,high,summer,13.7,2
204240,Chicken Breast,Meat,0.71,4,1,285.63,172.96,168,21,low,rainy,31.5,1
204241,Orange,Fruits,0.82,3,6,98.55,68.13,271,42,low,rainy,15.2,6
204242,Yogurt,Dairy,0.9,2,6,72.18,49.41,104,68,high,rainy,0.0,6
204243,Yogurt,Dairy,0.4,7,1,68.49,53.99,290,45,low,summer,20.5,1
204244,Minced Meat,Meat,0.79,2,2,286.89,231.21,111,24,low,winter,20.8,2
204245,Butter,Dairy,0.49,17,12,94.99,67.41,282,30,low,rainy,21.6,12
204246,Chicken Breast,Meat,0.82,2,2,268.46,192.91,131,8,low,winter,27.5,2
204247,Cheese,Dairy,0.4,14,7,221.71,164.22,213,43,low,winter,18.5,7
204248,Milk,Dairy,0.92,0,5,57.18,38.8,179,94,high,summer,0.0,5
204249,Grapes,Fruits,0.55,6,2,125.92,93.55,81,41,high,winter,13.3,2
204250,Grapes,Fruits,0.93,0,7,137.92,85.22,211,67,medium,summer,0.7,7
204251,Milk,Dairy,0.93,2,5,53.02,42.36,141,57,medium,winter,2.9,5
204252,Bun,Bakery,0.9,2,2,26.71,16.35,247,57,medium,rainy,12.7,2
204253,Banana,Fruits,0.68,4,3,58.06,46.05,124,40,medium,rainy,9.3,3
204254,Yogurt,Dairy,0.54,6,2,62.66,38.53,243,67,medium,rainy,15.3,2
204255,Milk,Dairy,0.93,1,5,61.4,48.98,184,76,medium,rainy,2.9,5
204256,Bread,Bakery,0.83,2,1,44.02,35.99,185,77,medium,rainy,12.4,1
204257,Cucumber,Vegetables,0.76,3,5,35.39,27.2,125,57,medium,summer,2.1,5
204258,Carrot,Vegetables,0.76,3,11,38.51,23.21,212,15,low,summer,17.8,11
204259,Milk,Dairy,0.86,2,5,54.79,39.04,135,60,medium,rainy,1.7,5
204260,Butter,Dairy,0.57,14,15,94.9,57.34,251,64,medium,summer,7.6,15
204261,Chicken Breast,Meat,0.71,3,3,251.36,198.78,66,26,medium,summer,13.8,3
204262,Bun,Bakery,0.92,0,2,26.69,19.82,237,36,low,rainy,23.1,2
204263,Cucumber,Vegetables,0.6,6,1,38.87,27.99,232,39,low,summer,29.8,1
204264,Yogurt,Dairy,0.71,4,5,69.5,49.72,207,45,low,winter,12.3,5
204265,Cheese,Dairy,0.13,18,1,219.18,146.84,286,26,low,summer,30.4,1
204266,Cheese,Dairy,0.22,17,4,223.46,170.31,283,49,low,rainy,21.6,4
204267,Carrot,Vegetables,0.66,11,4,39.78,24.01,223,18,low,winter,23.5,4
204268,Papaya,Fruits,0.95,0,5,83.2,55.74,234,70,medium,winter,2.4,5
204269,Carrot,Vegetables,0.78,2,13,38.58,30.29,117,40,medium,summer,5.2,13
204270,Bread,Bakery,0.97,0,4,44.36,33.37,167,60,medium,winter,7.0,4
204271,Paneer,Dairy,0.58,5,1,112.92,74.08,99,56,high,winter,12.7,1
204272,Muffin,Bakery,0.98,1,3,33.94,23.09,211,91,medium,winter,3.2,3
204273,Potato,Vegetables,0.75,12,7,33.79,20.34,236,76,medium,rainy,1.8,7
204274,Grapes,Fruits,0.55,4,2,132.75,90.21,141,24,low,rainy,27.0,2
204275,Mutton,Meat,0.86,3,4,742.24,483.06,87,51,high,winter,4.6,4
204276,Butter,Dairy,0.9,5,25,99.25,62.86,173,39,medium,winter,2.7,25
204277,Muffin,Bakery,0.81,3,2,36.35,24.35,180,68,medium,rainy,12.1,2
204278,Milk,Dairy,0.56,5,1,60.64,44.91,273,61,medium,summer,21.8,1
204279,Sausage,Meat,0.93,0,10,171.87,126.81,46,11,medium,rainy,3.0,10
204280,Butter,Dairy,0.71,8,23,90.85,55.67,288,20,low,rainy,18.3,23
204281,Grapes,Fruits,0.76,4,2,135.8,82.65,262,57,low,winter,19.2,2
204282,Spinach,Vegetables,0.78,3,2,29.37,22.17,232,17,low,winter,19.0,2
204283,Mutton,Meat,0.8,3,5,724.41,505.62,78,19,medium,summer,2.8,5
204284,Yogurt,Dairy,0.96,0,7,69.16,41.65,125,56,medium,winter,3.5,7
204285,Cucumber,Vegetables,0.65,6,1,38.94,24.89,108,56,high,summer,10.8,1
204286,Banana,Fruits,0.81,2,3,53.38,38.67,118,71,high,winter,1.7,3
204287,Mutton,Meat,0.73,4,4,770.75,485.85,58,37,high,summer,5.9,4
204288,Spinach,Vegetables,0.74,3,1,27.43,17.05,161,40,medium,rainy,13.2,1
204289,Orange,Fruits,0.7,5,4,92.95,60.88,218,12,low,summer,29.2,4
204290,Spinach,Vegetables,0.78,2,1,27.78,22.14,189,45,medium,summer,12.9,1
204291,Spinach,Vegetables,0.77,3,1,28.71,19.71,111,44,medium,winter,13.5,1
204292,Bread,Bakery,0.87,3,2,42.41,30.23,185,70,medium,winter,11.2,2
204293,Yogurt,Dairy,0.74,3,6,64.62,51.39,311,19,low,winter,19.5,6
204294,Cucumber,Vegetables,0.77,4,3,34.45,23.2,79,23,medium,winter,7.1,3
204295,Croissant,Bakery,0.97,0,2,57.6,38.26,189,41,low,winter,21.3,2
204296,Cucumber,Vegetables,0.8,3,5,38.31,28.04,259,44,low,rainy,11.7,5
204297,Orange,Fruits,0.88,1,10,96.99,67.34,298,40,low,rainy,17.1,10
204298,Banana,Fruits,0.97,0,5,57.59,40.95,114,56,medium,rainy,2.6,5
204299,Tomato,Vegetables,0.82,6,3,38.18,28.4,215,16,low,winter,21.0,3
204300,Orange,Fruits,0.79,3,7,89.3,57.71,94,70,high,summer,0.6,7
204301,Mutton,Meat,0.73,4,4,752.51,542.64,83,8,low,summer,28.3,4
204302,Cucumber,Vegetables,0.71,6,1,39.56,28.82,174,75,medium,winter,14.9,1
204303,Milk,Dairy,0.94,1,5,57.53,35.69,244,21,low,rainy,15.5,5
204304,Potato,Vegetables,0.56,13,7,29.87,24.36,200,44,low,summer,14.3,7
204305,Cucumber,Vegetables,0.71,5,2,35.11,27.91,102,29,medium,rainy,13.8,2
204306,Apple,Fruits,0.63,5,7,129.98,95.72,311,34,low,summer,22.6,7
204307,Carrot,Vegetables,0.82,4,9,40.74,32.89,205,49,medium,summer,5.0,9
204308,Grapes,Fruits,0.86,1,5,134.66,99.95,251,48,low,winter,10.2,5
204309,Papaya,Fruits,0.96,0,4,83.91,50.71,195,43,low,winter,13.8,4
204310,Yogurt,Dairy,0.94,0,7,64.85,39.38,146,53,medium,winter,0.7,7
204311,Yogurt,Dairy,0.55,6,2,68.45,52.72,175,57,medium,rainy,15.7,2
204312,Sausage,Meat,0.96,1,9,181.76,112.76,129,14,low,winter,15.3,9
204313,Mutton,Meat,0.92,2,5,666.73,469.4,130,21,low,winter,10.2,5
204314,Cake,Bakery,0.89,2,3,267.21,174.75,87,92,high,rainy,3.8,3
204315,Cucumber,Vegetables,0.79,6,2,34.12,23.94,145,52,medium,winter,9.2,2
204316,Apple,Fruits,0.54,8,3,138.46,95.65,74,81,high,summer,10.6,3
204317,Yogurt,Dairy,0.9,1,6,69.99,50.61,176,55,medium,winter,4.3,6
204318,Milk,Dairy,0.87,0,6,56.36,44.98,189,84,medium,summer,4.8,6
204319,Bread,Bakery,0.87,1,3,39.64,32.17,229,50,low,rainy,15.9,3
204320,Fish Fillet,Meat,0.84,1,3,317.42,257.94,44,30,high,summer,6.4,3
204321,Papaya,Fruits,0.73,3,1,78.31,58.78,232,23,low,rainy,22.2,1
204322,Cheese,Dairy,0.94,1,20,214.77,137.29,214,18,low,rainy,15.4,20
204323,Chicken Breast,Meat,0.96,0,5,284.33,188.05,111,45,medium,rainy,3.1,5
204324,Paneer,Dairy,0.61,3,4,118.55,87.61,170,65,medium,summer,11.8,4
204325,Milk,Dairy,0.79,1,6,58.64,41.29,121,79,high,summer,0.0,6
204326,Cucumber,Vegetables,0.79,3,5,37.39,29.02,202,16,low,rainy,18.6,5
204327,Tomato,Vegetables,0.83,2,7,32.71,19.81,199,33,low,rainy,14.7,7
204328,Spinach,Vegetables,0.84,2,1,28.46,19.76,78,76,high,rainy,10.1,1
204329,Minced Meat,Meat,0.69,3,1,284.42,217.8,50,21,medium,summer,15.6,1
204330,Butter,Dairy,0.9,0,30,95.14,63.88,123,87,high,summer,0.0,30
204331,Banana,Fruits,0.88,1,6,58.77,37.6,289,19,low,winter,13.9,6
204332,Muffin,Bakery,0.81,2,1,36.77,22.28,214,41,low,summer,21.1,1
204333,Apple,Fruits,0.76,3,10,136.24,92.37,128,51,medium,summer,6.1,10
204334,Paneer,Dairy,0.76,2,4,111.5,73.1,202,63,medium,summer,11.4,4
204335,Banana,Fruits,0.62,5,1,60.2,40.62,295,28,low,rainy,30.7,1
204336,Mutton,Meat,0.99,0,7,687.94,542.11,163,19,low,winter,18.3,7
204337,Orange,Fruits,0.65,8,1,97.63,61.48,300,34,low,rainy,32.8,1
204338,Paneer,Dairy,0.48,5,1,113.34,91.07,271,25,low,summer,18.8,1
204339,Banana,Fruits,0.83,3,2,52.24,37.77,161,25,low,winter,21.1,2
204340,Grapes,Fruits,0.82,2,4,125.59,77.68,134,50,medium,winter,8.9,4
204341,Grapes,Fruits,0.82,1,6,136.62,93.38,145,49,medium,summer,1.9,6
204342,Croissant,Bakery,0.89,1,3,50.62,39.42,208,47,medium,rainy,6.3,3
204343,Yogurt,Dairy,0.97,0,7,63.95,49.46,65,54,high,summer,0.0,7
204344,Bread,Bakery,0.86,3,1,39.71,23.85,164,69,medium,winter,12.7,1
204345,Tomato,Vegetables,0.95,1,6,33.97,23.97,142,25,low,winter,10.0,6
204346,Cake,Bakery,0.77,3,3,243.99,178.19,114,30,medium,summer,9.4,3
204347,Cucumber,Vegetables,0.6,6,2,34.43,25.12,97,36,medium,rainy,19.0,2
204348,Paneer,Dairy,0.91,0,6,114.01,70.06,149,80,high,winter,0.0,6
204349,Bread,Bakery,0.79,3,1,42.95,34.4,109,75,high,summer,8.6,1
204350,Apple,Fruits,0.95,0,12,147.17,88.42,116,49,medium,rainy,1.9,12
204351,Tomato,Vegetables,0.76,4,4,35.01,24.38,64,52,high,rainy,3.5,4
204352,Minced Meat,Meat,0.71,2,1,277.17,177.85,57,19,medium,rainy,15.4,1
204353,Papaya,Fruits,0.62,4,1,74.58,51.5,92,79,high,summer,12.3,1
204354,Minced Meat,Meat,0.9,1,3,287.63,211.38,61,17,medium,winter,6.1,3
204355,Orange,Fruits,0.74,3,6,82.94,66.62,298,32,low,rainy,19.8,6
204356,Fish Fillet,Meat,0.74,2,2,322.09,241.07,167,33,low,summer,21.1,2
204357,Sausage,Meat,0.45,9,1,169.14,135.43,126,15,low,rainy,20.4,1
204358,Mutton,Meat,0.84,2,5,688.51,476.47,131,37,medium,summer,6.4,5
204359,Banana,Fruits,0.87,1,6,60.14,48.8,192,68,medium,winter,1.4,6
204360,Bun,Bakery,0.83,2,1,29.66,23.66,253,54,low,rainy,16.5,1
204361,Minced Meat,Meat,0.79,2,1,286.44,222.85,131,22,low,rainy,21.6,1
204362,Carrot,Vegetables,0.76,6,8,39.54,28.69,230,67,medium,summer,4.1,8
204363,Paneer,Dairy,0.79,3,4,117.4,80.11,287,41,low,rainy,18.1,4
204364,Yogurt,Dairy,0.92,1,6,71.97,58.08,105,22,low,winter,10.0,6
204365,Banana,Fruits,0.5,5,1,51.12,36.11,118,62,high,summer,13.8,1
204366,Butter,Dairy,0.8,5,24,96.22,70.24,196,34,low,summer,11.2,24
204367,Papaya,Fruits,0.8,2,3,75.1,52.78,125,25,low,winter,11.9,3
204368,Orange,Fruits,0.92,2,9,84.63,59.64,78,16,low,winter,7.1,9
204369,Cake,Bakery,0.86,2,2,277.53,191.9,82,22,medium,rainy,12.1,2
204370,Orange,Fruits,0.69,5,4,98.34,67.96,81,32,medium,summer,12.5,4
204371,Grapes,Fruits,0.82,2,5,138.65,102.23,305,58,low,winter,7.2,5
204372,Mutton,Meat,0.94,2,6,690.33,474.12,96,34,medium,winter,0.0,6
204373,Bun,Bakery,0.95,1,3,26.83,18.09,140,74,high,rainy,0.5,3
204374,Cheese,Dairy,0.32,14,7,212.14,166.94,179,36,low,rainy,19.7,7
204375,Cucumber,Vegetables,0.85,4,2,33.62,20.99,90,53,high,rainy,11.2,2
204376,Cheese,Dairy,0.6,7,13,213.51,160.57,193,40,low,winter,14.3,13
204377,Cheese,Dairy,0.6,7,14,194.2,154.26,258,66,medium,rainy,6.7,14
204378,Paneer,Dairy,0.86,1,5,131.97,107.84,242,67,medium,winter,2.8,5
204379,Tomato,Vegetables,0.91,0,7,33.66,24.73,234,14,low,summer,19.4,7
204380,Orange,Fruits,0.66,6,4,90.75,65.63,255,40,low,summer,23.3,4
204381,Yogurt,Dairy,0.98,1,6,73.36,46.7,258,72,medium,rainy,0.0,6
204382,Grapes,Fruits,0.55,6,1,135.76,83.98,277,21,low,summer,32.4,1
204383,Butter,Dairy,0.57,13,17,93.13,69.21,263,21,low,summer,23.6,17
204384,Banana,Fruits,0.93,0,6,51.65,32.19,238,22,low,summer,19.2,6
204385,Minced Meat,Meat,0.99,0,3,298.91,215.77,155,44,medium,summer,7.4,3
204386,Potato,Vegetables,0.55,15,5,34.87,24.1,96,37,medium,rainy,3.8,5
204387,Bread,Bakery,0.77,3,2,42.42,26.47,209,42,low,rainy,20.6,2
204388,Banana,Fruits,0.82,1,6,59.7,41.32,147,56,medium,summer,4.2,6
204389,Butter,Dairy,0.37,22,7,91.13,64.8,157,33,low,rainy,15.7,7
204390,Cheese,Dairy,0.23,18,2,219.1,145.54,260,34,low,winter,26.6,2
204391,Papaya,Fruits,0.81,2,3,74.38,48.09,301,45,low,rainy,23.1,3
204392,Potato,Vegetables,0.74,9,11,32.66,26.15,160,51,medium,rainy,5.2,11
204393,Yogurt,Dairy,0.54,6,3,73.68,47.1,287,54,low,rainy,23.4,3
204394,Paneer,Dairy,0.56,5,1,126.96,99.77,142,51,medium,summer,18.4,1
204395,Mutton,Meat,0.69,6,1,695.63,419.42,107,25,medium,rainy,14.7,1
204396,Minced Meat,Meat,0.92,1,3,290.99,234.84,101,20,low,rainy,16.0,3
204397,Bread,Bakery,0.93,0,3,40.68,31.88,119,71,high,summer,2.6,3
204398,Mutton,Meat,0.92,1,5,726.57,445.93,111,38,medium,winter,0.0,5
204399,Cheese,Dairy,0.83,4,16,221.38,147.77,65,49,high,rainy,0.0,16
204400,Cucumber,Vegetables,0.79,5,3,38.75,29.42,254,16,low,winter,20.4,3
204401,Cucumber,Vegetables,0.8,4,2,33.29,21.14,294,16,low,rainy,22.3,2
204402,Cucumber,Vegetables,0.73,5,3,33.63,22.26,68,15,low,summer,14.5,3
204403,Apple,Fruits,0.53,10,3,133.04,95.78,310,48,low,winter,23.5,3
204404,Carrot,Vegetables,0.92,3,11,36.88,26.0,288,47,low,rainy,12.4,11
204405,Apple,Fruits,0.71,5,8,130.08,97.18,95,79,high,rainy,2.3,8
204406,Apple,Fruits,0.56,10,1,137.05,85.02,149,74,medium,winter,15.6,1
204407,Carrot,Vegetables,0.67,10,4,42.96,30.64,159,61,medium,summer,8.5,4
204408,Minced Meat,Meat,0.77,3,2,322.18,198.5,66,20,medium,winter,13.4,2
204409,Apple,Fruits,0.72,5,8,131.57,105.41,205,19,low,summer,20.5,8
204410,Muffin,Bakery,0.83,3,1,33.35,21.69,253,61,medium,winter,16.5,1
204411,Bun,Bakery,0.88,2,1,27.95,17.99,167,56,medium,summer,11.6,1
204412,Banana,Fruits,0.81,2,4,60.31,48.37,231,12,low,winter,22.5,4
204413,Sausage,Meat,0.69,7,2,180.53,132.3,105,21,low,rainy,23.2,2
204414,Bread,Bakery,0.99,0,3,40.31,31.1,82,50,high,rainy,3.7,3
204415,Cheese,Dairy,0.61,6,15,219.56,168.91,95,71,high,summer,4.3,15
204416,Sausage,Meat,0.77,3,6,193.09,152.39,43,28,high,summer,0.0,6
204417,Potato,Vegetables,0.66,13,7,33.82,20.31,170,36,low,rainy,11.9,7
204418,Grapes,Fruits,0.5,5,2,131.08,102.22,138,15,low,summer,21.3,2
204419,Papaya,Fruits,0.83,3,3,85.87,52.44,208,30,low,winter,19.7,3
204420,Milk,Dairy,0.72,4,3,58.7,45.96,208,32,low,rainy,16.5,3
204421,Yogurt,Dairy,0.99,0,8,67.66,42.8,150,17,low,summer,19.5,8
204422,Milk,Dairy,0.72,3,4,61.04,39.46,305,44,low,winter,20.3,4
204423,Sausage,Meat,0.53,9,1,195.56,118.28,122,16,low,summer,33.2,1
204424,Croissant,Bakery,0.94,1,3,57.51,39.71,154,70,medium,winter,7.8,3
204425,Cake,Bakery,0.79,3,2,257.19,175.79,247,59,medium,rainy,11.5,2
204426,Banana,Fruits,0.81,3,2,59.62,48.64,194,66,medium,winter,14.3,2
204427,Cake,Bakery,0.91,0,5,254.09,153.53,160,88,high,winter,0.0,5
204428,Cheese,Dairy,0.79,3,17,221.88,165.99,85,51,high,winter,0.0,17
204429,Potato,Vegetables,0.56,14,5,34.11,25.27,273,67,medium,summer,5.9,5
204430,Cucumber,Vegetables,0.8,3,4,39.2,27.33,254,76,medium,rainy,8.2,4
204431,Milk,Dairy,0.85,1,4,54.42,43.91,167,66,medium,summer,9.7,4
204432,Cheese,Dairy,0.84,3,17,200.04,127.2,249,28,low,rainy,21.3,17
204433,Chicken Breast,Meat,0.69,3,2,254.3,162.48,40,36,high,rainy,11.4,2
204434,Potato,Vegetables,0.65,12,7,31.04,18.78,227,18,low,summer,18.4,7
204435,Tomato,Vegetables,0.95,1,8,33.74,21.56,60,43,high,winter,0.0,8
204436,Spinach,Vegetables,0.74,3,1,26.66,21.05,153,72,medium,summer,15.1,1
204437,Cucumber,Vegetables,0.79,2,4,39.11,23.64,153,69,medium,summer,4.1,4
204438,Croissant,Bakery,0.85,1,2,51.9,37.04,216,30,low,summer,27.1,2
204439,Cheese,Dairy,0.95,0,20,212.71,143.97,165,36,low,rainy,9.5,20
204440,Milk,Dairy,0.68,3,3,56.65,45.19,241,63,medium,summer,11.9,3
204441,Potato,Vegetables,0.97,0,19,34.3,23.64,72,63,high,winter,0.0,19
204442,Chicken Breast,Meat,0.94,0,4,280.0,181.73,152,13,low,summer,24.4,4
204443,Carrot,Vegetables,0.7,7,7,42.34,27.9,90,20,low,winter,11.0,7
204444,Muffin,Bakery,0.97,1,4,35.16,25.22,91,97,high,winter,4.9,4
204445,Spinach,Vegetables,0.79,2,1,30.76,18.6,103,54,high,rainy,7.7,1
204446,Croissant,Bakery,0.88,2,1,53.52,34.66,206,58,medium,rainy,12.5,1
204447,Butter,Dairy,0.82,7,23,104.31,77.55,221,61,medium,winter,2.5,23
204448,Muffin,Bakery,0.75,3,1,35.41,24.46,139,35,medium,rainy,15.8,1
204449,Sausage,Meat,0.78,5,5,195.38,143.9,58,39,high,rainy,0.0,5
204450,Bread,Bakery,0.93,0,4,40.42,29.77,82,99,high,rainy,1.6,4
204451,Yogurt,Dairy,0.89,1,8,71.06,49.56,77,75,high,winter,0.0,8
204452,Grapes,Fruits,0.99,0,7,125.54,85.36,231,56,medium,winter,0.6,7
204453,Spinach,Vegetables,0.85,1,3,30.04,18.5,174,48,medium,summer,5.1,3
204454,Butter,Dairy,0.34,24,5,94.03,58.03,177,33,low,rainy,19.8,5
204455,Banana,Fruits,0.76,2,4,53.91,33.9,98,13,low,summer,24.7,4
204456,Butter,Dairy,0.46,21,10,99.21,77.5,201,8,low,winter,18.5,10
204457,Fish Fillet,Meat,0.8,2,2,341.52,229.83,154,14,low,rainy,25.0,2
204458,Apple,Fruits,0.88,2,9,145.91,114.84,253,91,medium,summer,3.2,9
204459,Orange,Fruits,0.69,6,3,83.17,56.47,288,27,low,winter,26.7,3
204460,Potato,Vegetables,0.64,14,7,35.0,27.8,313,72,medium,rainy,6.9,7
204461,Potato,Vegetables,0.88,2,17,34.25,21.29,296,84,medium,summer,2.7,17
204462,Butter,Dairy,0.89,2,29,88.09,66.25,75,37,medium,winter,3.0,29
204463,Bun,Bakery,0.86,1,3,27.42,16.48,107,75,high,summer,3.2,3
204464,Chicken Breast,Meat,0.97,1,5,274.68,172.39,116,19,low,winter,12.1,5
204465,Cucumber,Vegetables,0.98,0,7,35.5,26.04,304,88,medium,winter,1.5,7
204466,Cheese,Dairy,0.32,15,4,220.18,141.41,119,20,low,rainy,27.7,4
204467,Tomato,Vegetables,0.92,2,6,33.68,26.99,103,41,medium,winter,2.1,6
204468,Bread,Bakery,0.86,2,2,40.76,29.48,167,90,high,summer,7.3,2
204469,Carrot,Vegetables,0.66,10,4,40.65,24.92,165,41,medium,rainy,10.5,4
204470,Cake,Bakery,0.95,0,4,281.25,189.82,120,89,high,summer,2.2,4
204471,Croissant,Bakery,0.92,2,2,60.05,40.87,107,42,medium,winter,9.7,2
204472,Sausage,Meat,0.78,2,8,197.24,133.0,141,23,low,summer,17.2,8
204473,Cake,Bakery,0.74,4,1,284.87,225.01,82,22,medium,summer,12.5,1
204474,Orange,Fruits,0.61,8,2,96.98,74.81,169,30,low,rainy,23.0,2
204475,Papaya,Fruits,0.91,1,5,80.25,60.55,107,67,high,rainy,0.0,5
204476,Spinach,Vegetables,0.75,3,1,29.68,18.46,203,16,low,summer,26.1,1
204477,Cucumber,Vegetables,0.88,0,7,34.84,27.87,305,49,low,summer,13.3,7
204478,Banana,Fruits,0.61,4,3,57.7,38.73,231,66,medium,rainy,13.4,3
204479,Butter,Dairy,0.77,8,23,101.97,77.77,316,14,low,rainy,17.1,23
204480,Orange,Fruits,0.95,1,8,97.29,72.01,164,72,medium,winter,3.6,8
204481,Muffin,Bakery,0.97,1,2,36.34,28.37,151,25,low,rainy,17.5,2
204482,Bun,Bakery,0.88,2,2,28.95,19.48,239,71,medium,summer,12.2,2
204483,Muffin,Bakery,0.91,0,4,32.84,25.21,183,76,medium,winter,6.5,4
204484,Sausage,Meat,0.89,1,10,175.24,132.34,89,16,low,rainy,11.1,10
204485,Cake,Bakery,0.89,1,4,248.02,157.28,176,33,low,winter,14.3,4
204486,Grapes,Fruits,0.63,5,1,138.47,101.87,314,15,low,summer,22.3,1
204487,Carrot,Vegetables,0.99,0,14,37.55,29.65,286,32,low,rainy,17.8,14
204488,Carrot,Vegetables,0.8,7,6,38.88,24.42,234,54,medium,rainy,5.2,6
204489,Bun,Bakery,0.81,2,2,28.01,20.69,129,55,medium,summer,11.4,2
204490,Bun,Bakery,0.88,0,3,27.73,18.22,217,83,medium,rainy,10.3,3
204491,Fish Fillet,Meat,0.85,1,4,357.78,242.66,178,14,low,rainy,21.9,4
204492,Cucumber,Vegetables,0.71,6,1,34.01,24.56,207,18,low,winter,25.7,1
204493,Potato,Vegetables,0.95,1,19,33.93,23.28,163,47,medium,winter,0.2,19
204494,Muffin,Bakery,0.89,2,1,38.3,29.12,230,73,medium,rainy,10.2,1
204495,Cucumber,Vegetables,0.72,6,1,35.61,23.08,90,19,low,rainy,21.0,1
204496,Butter,Dairy,0.79,6,23,93.2,75.65,79,61,high,winter,0.0,23
204497,Apple,Fruits,0.57,9,4,149.4,94.81,62,71,high,winter,7.9,4
204498,Paneer,Dairy,0.6,5,3,112.84,89.25,76,22,medium,rainy,12.0,3
204499,Spinach,Vegetables,0.79,1,4,28.24,21.41,151,29,low,summer,15.6,4
204500,Muffin,Bakery,0.98,1,3,38.23,28.19,144,93,high,winter,0.0,3
204501,Cheese,Dairy,0.58,8,11,206.8,140.68,252,61,medium,rainy,4.9,11
204502,Milk,Dairy,0.52,5,1,61.03,41.72,302,75,medium,summer,19.6,1
204503,Milk,Dairy,0.92,0,5,56.61,34.19,255,57,medium,rainy,3.1,5
204504,Cake,Bakery,0.95,1,4,244.85,177.03,202,57,medium,winter,5.6,4
204505,Grapes,Fruits,0.91,0,6,134.14,97.09,187,33,low,rainy,10.2,6
204506,Butter,Dairy,0.92,1,29,99.02,71.38,195,54,medium,rainy,0.0,29
204507,Carrot,Vegetables,0.74,8,6,41.13,31.29,98,18,low,summer,10.1,6
204508,Cake,Bakery,0.93,2,4,262.56,208.64,98,54,high,winter,2.3,4
