product_id,product_name,product_category,days_since_arrival,storage_type,storage_condition,packaging_type,display_type,is_damaged,weather_condition,product_sensitivity,freshness_score
104322,Chicken Breast,Meat,0,freezer,good,sealed,fridge,no,hot,high,0.84
104323,Paneer,Dairy,9,fridge,good,sealed,open_shelf,no,cold,high,0.29
104324,Bun,Bakery,5,room_temp,average,open,freezer,no,normal,medium,0.64
104325,Potato,Vegetables,11,fridge,good,sealed,fridge,no,cold,low,0.83
104326,Bun,Bakery,4,room_temp,good,open,open_shelf,no,cold,medium,0.86
104327,Grapes,Fruits,8,room_temp,good,open,open_shelf,no,hot,high,0.41
104328,Butter,Dairy,3,fridge,average,sealed,open_shelf,no,normal,low,0.79
104329,Grapes,Fruits,7,room_temp,good,open,open_shelf,yes,cold,high,0.4
104330,Tomato,Vegetables,1,fridge,average,open,fridge,no,cold,medium,0.89
104331,Cheese,Dairy,3,fridge,good,sealed,fridge,no,cold,medium,0.87
104332,Bun,Bakery,0,room_temp,good,open,fridge,yes,cold,medium,0.71
104333,Papaya,Fruits,8,room_temp,good,open,open_shelf,yes,normal,high,0.22
104334,Potato,Vegetables,5,fridge,good,sealed,fridge,no,cold,low,0.96
104335,Apple,Fruits,9,room_temp,good,sealed,open_shelf,no,normal,medium,0.72
104336,Tomato,Vegetables,5,fridge,good,open,fridge,yes,cold,medium,0.65
104337,Potato,Vegetables,0,fridge,average,sealed,fridge,no,cold,low,0.98
104338,Muffin,Bakery,4,room_temp,good,sealed,open_shelf,no,hot,medium,0.8
104339,Apple,Fruits,0,room_temp,good,sealed,open_shelf,no,cold,medium,0.99
104340,Milk,Dairy,7,fridge,poor,sealed,fridge,no,normal,high,0.32
104341,Papaya,Fruits,6,room_temp,good,open,open_shelf,yes,hot,high,0.25
104342,Milk,Dairy,8,fridge,good,sealed,fridge,no,cold,high,0.47
104343,Bread,Bakery,4,room_temp,good,open,open_shelf,no,cold,medium,0.84
104344,Potato,Vegetables,4,fridge,good,open,fridge,no,normal,low,0.93
104345,Grapes,Fruits,2,freezer,average,sealed,fridge,no,cold,high,0.68
104346,Carrot,Vegetables,4,fridge,good,open,fridge,no,normal,low,0.91
104347,Croissant,Bakery,5,room_temp,average,open,open_shelf,no,normal,medium,0.71
104348,Paneer,Dairy,7,fridge,good,sealed,fridge,no,hot,high,0.4
104349,Muffin,Bakery,0,room_temp,good,open,open_shelf,yes,cold,medium,0.74
104350,Bun,Bakery,4,room_temp,average,sealed,open_shelf,no,cold,medium,0.83
104351,Bread,Bakery,0,room_temp,average,open,fridge,no,hot,medium,0.79
104352,Milk,Dairy,8,fridge,average,sealed,open_shelf,no,hot,high,0.21
104353,Carrot,Vegetables,9,fridge,good,open,fridge,no,cold,low,0.81
104354,Milk,Dairy,3,fridge,good,sealed,fridge,no,cold,high,0.8
104355,Sausage,Meat,4,freezer,average,sealed,freezer,no,hot,medium,0.76
104356,Orange,Fruits,7,freezer,good,open,open_shelf,no,cold,medium,0.61
104357,Bread,Bakery,3,room_temp,average,sealed,freezer,no,normal,medium,0.77
104358,Cucumber,Vegetables,10,fridge,average,sealed,fridge,no,normal,medium,0.59
104359,Milk,Dairy,7,fridge,average,sealed,fridge,yes,cold,high,0.27
104360,Yogurt,Dairy,3,fridge,average,sealed,fridge,no,normal,high,0.7
104361,Potato,Vegetables,6,fridge,good,open,fridge,no,cold,low,0.87
104362,Cheese,Dairy,0,fridge,good,sealed,fridge,no,cold,medium,0.99
104363,Orange,Fruits,4,room_temp,good,open,open_shelf,no,cold,medium,0.79
104364,Papaya,Fruits,3,room_temp,poor,open,fridge,no,cold,high,0.57
104365,Croissant,Bakery,2,room_temp,average,open,open_shelf,no,hot,medium,0.78
104366,Banana,Fruits,3,room_temp,good,sealed,open_shelf,no,normal,high,0.78
104367,Chicken Breast,Meat,6,freezer,good,sealed,freezer,no,normal,high,0.65
104368,Banana,Fruits,4,fridge,good,sealed,freezer,no,hot,high,0.47
104369,Muffin,Bakery,1,room_temp,average,open,open_shelf,no,normal,medium,0.81
104370,Yogurt,Dairy,8,fridge,good,sealed,fridge,no,normal,high,0.56
104371,Bread,Bakery,3,room_temp,average,open,open_shelf,no,hot,medium,0.69
104372,Spinach,Vegetables,3,fridge,good,open,fridge,no,cold,high,0.76
104373,Papaya,Fruits,1,room_temp,good,sealed,fridge,no,normal,high,0.84
104374,Papaya,Fruits,11,room_temp,poor,open,fridge,no,normal,high,0.05
104375,Croissant,Bakery,4,freezer,average,open,freezer,no,hot,medium,0.47
104376,Milk,Dairy,1,fridge,good,sealed,fridge,no,hot,high,0.84
104377,Grapes,Fruits,2,room_temp,good,sealed,open_shelf,no,normal,high,0.87
104378,Yogurt,Dairy,0,fridge,good,sealed,fridge,no,normal,high,0.99
104379,Croissant,Bakery,0,room_temp,good,sealed,freezer,no,normal,medium,0.95
104380,Cucumber,Vegetables,8,fridge,poor,open,fridge,no,normal,medium,0.51
104381,Chicken Breast,Meat,0,freezer,average,sealed,freezer,no,normal,high,0.98
104382,Grapes,Fruits,2,room_temp,good,open,open_shelf,no,hot,high,0.76
104383,Milk,Dairy,2,fridge,average,sealed,freezer,no,hot,high,0.67
104384,Papaya,Fruits,10,room_temp,good,sealed,fridge,no,normal,high,0.25
104385,Butter,Dairy,4,freezer,good,sealed,freezer,no,cold,low,0.73
104386,Tomato,Vegetables,0,fridge,good,open,fridge,no,hot,medium,0.89
104387,Cheese,Dairy,2,fridge,average,sealed,fridge,no,normal,medium,0.86
104388,Cheese,Dairy,9,room_temp,poor,sealed,open_shelf,no,hot,medium,0.25
104389,Bun,Bakery,5,room_temp,poor,sealed,open_shelf,no,cold,medium,0.67
104390,Sausage,Meat,7,freezer,good,sealed,freezer,no,hot,medium,0.67
104391,Muffin,Bakery,5,fridge,good,open,fridge,no,cold,medium,0.58
104392,Orange,Fruits,8,room_temp,poor,open,freezer,no,hot,medium,0.39
104393,Fish Fillet,Meat,1,freezer,good,sealed,freezer,yes,normal,high,0.76
104394,Muffin,Bakery,4,room_temp,average,open,open_shelf,no,hot,medium,0.71
104395,Grapes,Fruits,4,room_temp,good,open,fridge,no,hot,high,0.6
104396,Apple,Fruits,3,room_temp,good,open,open_shelf,no,normal,medium,0.86
104397,Muffin,Bakery,3,room_temp,good,sealed,open_shelf,no,hot,medium,0.8
104398,Fish Fillet,Meat,3,freezer,good,sealed,freezer,no,normal,high,0.83
104399,Potato,Vegetables,9,fridge,good,sealed,fridge,no,cold,low,0.87
104400,Banana,Fruits,9,room_temp,good,sealed,open_shelf,no,hot,high,0.25
104401,Paneer,Dairy,5,fridge,average,sealed,fridge,no,normal,high,0.6
104402,Papaya,Fruits,2,room_temp,good,sealed,open_shelf,no,hot,high,0.82
104403,Bread,Bakery,2,room_temp,good,open,open_shelf,no,cold,medium,0.93
104404,Mutton,Meat,2,freezer,average,sealed,freezer,yes,hot,medium,0.62
104405,Cake,Bakery,2,room_temp,good,sealed,open_shelf,no,hot,medium,0.9
104406,Grapes,Fruits,4,room_temp,good,open,open_shelf,no,hot,high,0.66
104407,Papaya,Fruits,3,room_temp,good,open,freezer,no,cold,high,0.72
104408,Spinach,Vegetables,1,fridge,average,sealed,open_shelf,no,hot,high,0.66
104409,Spinach,Vegetables,7,fridge,good,open,fridge,no,cold,high,0.47
104410,Bread,Bakery,3,room_temp,good,open,open_shelf,yes,hot,medium,0.61
104411,Croissant,Bakery,1,room_temp,average,open,open_shelf,no,normal,medium,0.84
104412,Grapes,Fruits,2,room_temp,average,open,freezer,no,hot,high,0.6
104413,Spinach,Vegetables,9,fridge,average,open,open_shelf,no,normal,high,0.19
104414,Croissant,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.89
104415,Cucumber,Vegetables,8,fridge,good,open,fridge,no,normal,medium,0.72
104416,Butter,Dairy,6,fridge,good,sealed,fridge,no,normal,low,0.83
104417,Muffin,Bakery,1,room_temp,good,open,open_shelf,yes,normal,medium,0.7
104418,Minced Meat,Meat,2,freezer,average,sealed,freezer,no,normal,high,0.78
104419,Bread,Bakery,4,room_temp,good,open,open_shelf,yes,cold,medium,0.73
104420,Chicken Breast,Meat,1,freezer,poor,sealed,freezer,no,normal,high,0.77
104421,Sausage,Meat,2,freezer,average,sealed,freezer,no,normal,medium,0.84
104422,Muffin,Bakery,1,room_temp,good,open,open_shelf,no,cold,medium,0.96
104423,Minced Meat,Meat,5,freezer,average,sealed,open_shelf,no,cold,high,0.65
104424,Papaya,Fruits,2,room_temp,poor,open,open_shelf,yes,normal,high,0.52
104425,Carrot,Vegetables,6,fridge,good,open,fridge,yes,normal,low,0.69
104426,Cake,Bakery,2,room_temp,average,open,fridge,no,normal,medium,0.71
104427,Mutton,Meat,3,freezer,good,sealed,freezer,no,cold,medium,0.89
104428,Spinach,Vegetables,6,fridge,good,sealed,open_shelf,no,normal,high,0.48
104429,Grapes,Fruits,3,room_temp,good,open,open_shelf,no,hot,high,0.7
104430,Croissant,Bakery,1,room_temp,good,open,fridge,no,hot,medium,0.81
104431,Spinach,Vegetables,11,room_temp,good,sealed,open_shelf,no,normal,high,0.06
104432,Butter,Dairy,6,fridge,good,sealed,fridge,no,hot,low,0.83
104433,Chicken Breast,Meat,4,freezer,poor,sealed,freezer,no,normal,high,0.62
104434,Cake,Bakery,1,room_temp,good,open,open_shelf,no,normal,medium,0.99
104435,Tomato,Vegetables,7,fridge,average,open,fridge,no,hot,medium,0.57
104436,Yogurt,Dairy,7,fridge,poor,sealed,fridge,yes,normal,high,0.26
104437,Milk,Dairy,3,fridge,good,sealed,fridge,no,normal,high,0.79
104438,Cheese,Dairy,8,fridge,good,sealed,fridge,no,hot,medium,0.6
104439,Spinach,Vegetables,9,fridge,good,sealed,open_shelf,no,cold,high,0.34
104440,Banana,Fruits,0,room_temp,good,sealed,open_shelf,no,normal,high,0.99
104441,Banana,Fruits,5,fridge,average,open,fridge,yes,normal,high,0.18
104442,Bun,Bakery,5,room_temp,good,open,open_shelf,no,hot,medium,0.73
104443,Muffin,Bakery,5,room_temp,average,open,open_shelf,no,normal,medium,0.73
104444,Carrot,Vegetables,11,fridge,average,open,freezer,no,hot,low,0.56
104445,Potato,Vegetables,11,fridge,good,open,fridge,yes,hot,low,0.58
104446,Grapes,Fruits,2,room_temp,average,open,open_shelf,yes,normal,high,0.61
104447,Cheese,Dairy,9,fridge,good,sealed,fridge,no,hot,medium,0.65
104448,Milk,Dairy,0,fridge,good,sealed,fridge,no,normal,high,0.99
104449,Banana,Fruits,11,room_temp,poor,sealed,open_shelf,no,normal,high,0.06
104450,Orange,Fruits,0,room_temp,good,sealed,open_shelf,no,cold,medium,0.99
104451,Sausage,Meat,3,freezer,good,sealed,freezer,no,hot,medium,0.85
104452,Milk,Dairy,7,fridge,average,sealed,freezer,no,hot,high,0.25
104453,Bun,Bakery,1,room_temp,poor,open,fridge,no,normal,medium,0.67
104454,Bun,Bakery,0,room_temp,good,open,open_shelf,no,cold,medium,0.94
104455,Cheese,Dairy,6,fridge,good,sealed,fridge,no,cold,medium,0.72
104456,Cake,Bakery,2,room_temp,average,open,open_shelf,no,hot,medium,0.73
104457,Minced Meat,Meat,7,freezer,good,sealed,freezer,no,cold,high,0.57
104458,Papaya,Fruits,2,room_temp,average,open,fridge,no,hot,high,0.6
104459,Fish Fillet,Meat,6,freezer,good,sealed,freezer,no,hot,high,0.48
104460,Croissant,Bakery,4,room_temp,average,open,fridge,no,normal,medium,0.65
104461,Cheese,Dairy,2,fridge,poor,sealed,fridge,no,hot,medium,0.7
104462,Papaya,Fruits,3,room_temp,good,sealed,open_shelf,no,hot,high,0.72
104463,Orange,Fruits,2,room_temp,good,open,open_shelf,no,hot,medium,0.85
104464,Minced Meat,Meat,2,freezer,good,sealed,freezer,no,normal,high,0.89
104465,Fish Fillet,Meat,1,freezer,average,sealed,freezer,yes,hot,high,0.59
104466,Butter,Dairy,0,fridge,average,sealed,fridge,no,normal,low,0.96
104467,Minced Meat,Meat,5,freezer,good,sealed,freezer,no,cold,high,0.71
104468,Muffin,Bakery,2,room_temp,average,open,open_shelf,no,normal,medium,0.85
104469,Cheese,Dairy,3,fridge,good,sealed,fridge,no,normal,medium,0.93
104470,Cake,Bakery,5,room_temp,good,open,open_shelf,no,normal,medium,0.77
104471,Chicken Breast,Meat,7,freezer,average,sealed,freezer,no,normal,high,0.53
104472,Apple,Fruits,11,fridge,poor,sealed,fridge,no,hot,medium,0.19
104473,Minced Meat,Meat,6,freezer,average,sealed,freezer,no,normal,high,0.61
104474,Milk,Dairy,4,room_temp,good,sealed,fridge,no,normal,high,0.63
104475,Paneer,Dairy,8,fridge,good,sealed,fridge,no,normal,high,0.43
104476,Muffin,Bakery,2,room_temp,good,open,open_shelf,no,hot,medium,0.81
104477,Yogurt,Dairy,5,fridge,good,sealed,fridge,no,hot,high,0.64
104478,Paneer,Dairy,5,fridge,good,sealed,fridge,no,normal,high,0.65
104479,Carrot,Vegetables,4,fridge,average,open,fridge,yes,normal,low,0.64
104480,Milk,Dairy,7,fridge,good,sealed,fridge,no,cold,high,0.51
104481,Papaya,Fruits,11,room_temp,good,sealed,open_shelf,no,normal,high,0.24
104482,Yogurt,Dairy,3,fridge,average,sealed,fridge,no,normal,high,0.75
104483,Tomato,Vegetables,9,fridge,average,sealed,fridge,no,normal,medium,0.61
104484,Orange,Fruits,7,room_temp,good,open,open_shelf,no,cold,medium,0.7
104485,Minced Meat,Meat,6,freezer,good,sealed,open_shelf,yes,normal,high,0.45
104486,Banana,Fruits,4,room_temp,poor,sealed,open_shelf,no,normal,high,0.57
104487,Bread,Bakery,2,room_temp,good,open,freezer,yes,normal,medium,0.65
104488,Papaya,Fruits,0,room_temp,average,open,fridge,no,normal,high,0.82
104489,Croissant,Bakery,5,room_temp,average,sealed,open_shelf,no,normal,medium,0.72
104490,Cucumber,Vegetables,3,fridge,poor,open,freezer,no,hot,medium,0.58
104491,Milk,Dairy,7,fridge,good,sealed,fridge,no,normal,high,0.52
104492,Sausage,Meat,0,freezer,poor,sealed,freezer,no,cold,medium,0.8
104493,Minced Meat,Meat,1,freezer,average,sealed,freezer,no,hot,high,0.82
104494,Muffin,Bakery,5,room_temp,average,open,fridge,no,hot,medium,0.57
104495,Spinach,Vegetables,11,fridge,poor,sealed,fridge,yes,normal,high,0.05
104496,Bread,Bakery,3,room_temp,good,open,open_shelf,yes,normal,medium,0.65
104497,Cheese,Dairy,5,fridge,good,sealed,fridge,no,normal,medium,0.83
104498,Spinach,Vegetables,1,fridge,good,open,fridge,no,cold,high,0.89
104499,Bread,Bakery,3,room_temp,good,sealed,open_shelf,no,cold,medium,0.94
104500,Orange,Fruits,6,room_temp,poor,open,open_shelf,no,hot,medium,0.56
104501,Milk,Dairy,0,fridge,good,sealed,fridge,no,normal,high,0.99
104502,Tomato,Vegetables,3,fridge,average,open,fridge,yes,hot,medium,0.54
104503,Cake,Bakery,2,room_temp,average,open,open_shelf,no,normal,medium,0.84
104504,Cucumber,Vegetables,5,fridge,good,sealed,open_shelf,no,normal,medium,0.71
104505,Butter,Dairy,7,fridge,average,sealed,fridge,no,cold,low,0.83
104506,Yogurt,Dairy,5,fridge,good,sealed,fridge,no,cold,high,0.69
104507,Potato,Vegetables,7,fridge,good,sealed,fridge,no,normal,low,0.85
104508,Cheese,Dairy,7,fridge,poor,sealed,fridge,no,normal,medium,0.55
104509,Apple,Fruits,10,room_temp,average,open,freezer,no,hot,medium,0.37
104510,Tomato,Vegetables,4,fridge,good,open,freezer,no,normal,medium,0.77
104511,Yogurt,Dairy,7,freezer,average,sealed,fridge,no,normal,high,0.45
104512,Chicken Breast,Meat,5,freezer,good,sealed,freezer,no,normal,high,0.73
104513,Milk,Dairy,8,fridge,good,sealed,fridge,no,normal,high,0.44
104514,Papaya,Fruits,8,room_temp,good,open,open_shelf,no,hot,high,0.28
104515,Sausage,Meat,7,freezer,good,sealed,freezer,no,cold,medium,0.74
104516,Milk,Dairy,8,fridge,average,sealed,fridge,no,cold,high,0.37
104517,Tomato,Vegetables,7,fridge,average,open,fridge,no,normal,medium,0.62
104518,Papaya,Fruits,6,room_temp,good,sealed,open_shelf,no,normal,high,0.59
104519,Cake,Bakery,4,room_temp,good,sealed,open_shelf,no,cold,medium,0.88
104520,Apple,Fruits,8,room_temp,average,open,open_shelf,no,cold,medium,0.61
104521,Paneer,Dairy,6,freezer,good,sealed,freezer,no,cold,high,0.41
104522,Apple,Fruits,5,room_temp,good,sealed,fridge,no,normal,medium,0.73
104523,Tomato,Vegetables,11,fridge,good,sealed,fridge,no,normal,medium,0.65
104524,Muffin,Bakery,4,room_temp,good,open,freezer,no,cold,medium,0.71
104525,Orange,Fruits,6,room_temp,average,open,open_shelf,no,hot,medium,0.65
104526,Milk,Dairy,1,fridge,average,sealed,fridge,no,normal,high,0.9
104527,Apple,Fruits,4,room_temp,average,open,open_shelf,no,hot,medium,0.69
104528,Cucumber,Vegetables,10,freezer,good,sealed,freezer,no,cold,medium,0.49
104529,Banana,Fruits,10,room_temp,average,open,open_shelf,yes,hot,high,0.05
104530,Bun,Bakery,4,room_temp,average,open,open_shelf,no,cold,medium,0.76
104531,Butter,Dairy,9,fridge,good,sealed,fridge,no,cold,low,0.78
104532,Banana,Fruits,7,room_temp,good,open,open_shelf,no,normal,high,0.49
104533,Potato,Vegetables,5,fridge,good,sealed,fridge,no,normal,low,0.91
104534,Apple,Fruits,3,room_temp,good,open,open_shelf,no,normal,medium,0.84
104535,Spinach,Vegetables,7,fridge,good,sealed,freezer,no,hot,high,0.33
104536,Potato,Vegetables,10,fridge,good,sealed,open_shelf,no,cold,low,0.72
104537,Papaya,Fruits,7,room_temp,good,sealed,fridge,no,normal,high,0.43
104538,Banana,Fruits,8,room_temp,average,open,open_shelf,no,cold,high,0.35
104539,Sausage,Meat,6,freezer,good,sealed,open_shelf,no,normal,medium,0.73
104540,Papaya,Fruits,6,room_temp,good,sealed,open_shelf,no,normal,high,0.55
104541,Cheese,Dairy,4,fridge,average,sealed,fridge,no,hot,medium,0.73
104542,Yogurt,Dairy,3,fridge,good,sealed,fridge,no,cold,high,0.85
104543,Orange,Fruits,3,room_temp,average,sealed,open_shelf,no,hot,medium,0.78
104544,Bread,Bakery,5,fridge,good,open,fridge,yes,cold,medium,0.37
104545,Apple,Fruits,7,room_temp,average,open,open_shelf,no,normal,medium,0.61
104546,Banana,Fruits,7,room_temp,good,open,fridge,no,normal,high,0.39
104547,Potato,Vegetables,5,fridge,average,sealed,fridge,no,cold,low,0.92
104548,Grapes,Fruits,11,room_temp,good,open,open_shelf,no,normal,high,0.29
104549,Milk,Dairy,0,fridge,good,sealed,fridge,no,normal,high,0.99
104550,Bun,Bakery,0,room_temp,good,open,open_shelf,no,normal,medium,0.97
104551,Minced Meat,Meat,6,freezer,poor,sealed,open_shelf,no,hot,high,0.34
104552,Butter,Dairy,8,fridge,average,sealed,fridge,no,hot,low,0.77
104553,Papaya,Fruits,5,room_temp,good,open,open_shelf,no,normal,high,0.65
104554,Cucumber,Vegetables,11,fridge,good,open,fridge,no,normal,medium,0.58
104555,Papaya,Fruits,10,room_temp,average,sealed,fridge,no,cold,high,0.13
104556,Banana,Fruits,1,fridge,average,open,fridge,no,hot,high,0.53
104557,Mutton,Meat,5,freezer,average,sealed,fridge,no,normal,medium,0.7
104558,Grapes,Fruits,3,room_temp,average,open,fridge,yes,cold,high,0.53
104559,Butter,Dairy,7,fridge,poor,sealed,open_shelf,no,cold,low,0.62
104560,Cheese,Dairy,0,fridge,average,sealed,fridge,no,cold,medium,0.92
104561,Paneer,Dairy,1,fridge,good,sealed,fridge,no,normal,high,0.94
104562,Grapes,Fruits,6,room_temp,good,sealed,open_shelf,no,normal,high,0.65
104563,Bread,Bakery,4,room_temp,average,open,open_shelf,no,normal,medium,0.76
104564,Spinach,Vegetables,11,fridge,average,open,fridge,no,normal,high,0.12
104565,Cake,Bakery,1,room_temp,good,open,fridge,no,normal,medium,0.8
104566,Yogurt,Dairy,6,freezer,good,sealed,freezer,no,normal,high,0.48
104567,Fish Fillet,Meat,7,freezer,good,sealed,freezer,no,cold,high,0.53
104568,Yogurt,Dairy,3,freezer,average,sealed,freezer,no,cold,high,0.58
104569,Spinach,Vegetables,1,fridge,average,open,fridge,no,cold,high,0.88
104570,Milk,Dairy,1,fridge,good,sealed,fridge,no,hot,high,0.86
104571,Banana,Fruits,9,room_temp,good,open,open_shelf,no,normal,high,0.31
104572,Cake,Bakery,2,room_temp,good,open,open_shelf,no,hot,medium,0.85
104573,Carrot,Vegetables,8,fridge,poor,open,fridge,yes,hot,low,0.46
104574,Potato,Vegetables,8,fridge,good,open,fridge,no,hot,low,0.8
104575,Croissant,Bakery,4,room_temp,good,open,freezer,no,hot,medium,0.68
104576,Croissant,Bakery,5,freezer,average,open,freezer,no,hot,medium,0.49
104577,Croissant,Bakery,5,room_temp,poor,open,open_shelf,yes,hot,medium,0.34
104578,Cucumber,Vegetables,3,fridge,good,open,fridge,no,cold,medium,0.89
104579,Croissant,Bakery,0,room_temp,average,open,open_shelf,no,cold,medium,0.86
104580,Mutton,Meat,5,freezer,good,sealed,open_shelf,no,cold,medium,0.76
104581,Potato,Vegetables,6,freezer,good,open,freezer,yes,hot,low,0.43
104582,Potato,Vegetables,8,fridge,good,sealed,freezer,no,normal,low,0.75
104583,Carrot,Vegetables,8,fridge,good,open,fridge,no,cold,low,0.84
104584,Grapes,Fruits,11,room_temp,good,open,open_shelf,no,hot,high,0.3
104585,Cake,Bakery,3,room_temp,average,open,open_shelf,no,normal,medium,0.81
104586,Fish Fillet,Meat,7,freezer,good,sealed,freezer,no,hot,high,0.44
104587,Minced Meat,Meat,1,freezer,good,sealed,open_shelf,no,normal,high,0.79
104588,Cheese,Dairy,2,fridge,good,sealed,fridge,yes,cold,medium,0.77
104589,Minced Meat,Meat,7,freezer,good,sealed,open_shelf,no,normal,high,0.53
104590,Tomato,Vegetables,11,fridge,good,open,fridge,no,cold,medium,0.54
104591,Mutton,Meat,4,freezer,good,sealed,open_shelf,no,normal,medium,0.78
104592,Orange,Fruits,0,room_temp,poor,sealed,open_shelf,no,normal,medium,0.85
104593,Milk,Dairy,8,fridge,good,sealed,fridge,no,hot,high,0.35
104594,Bun,Bakery,0,room_temp,good,open,open_shelf,no,cold,medium,0.99
104595,Grapes,Fruits,8,room_temp,average,open,open_shelf,no,hot,high,0.36
104596,Paneer,Dairy,6,fridge,good,sealed,open_shelf,no,hot,high,0.49
104597,Minced Meat,Meat,0,freezer,good,sealed,freezer,no,normal,high,0.98
104598,Butter,Dairy,8,fridge,good,sealed,freezer,no,cold,low,0.73
104599,Yogurt,Dairy,2,fridge,average,sealed,fridge,yes,normal,high,0.61
104600,Butter,Dairy,2,fridge,good,sealed,freezer,no,normal,low,0.91
104601,Milk,Dairy,6,fridge,good,sealed,fridge,no,normal,high,0.57
104602,Bread,Bakery,2,room_temp,good,open,open_shelf,no,normal,medium,0.89
104603,Banana,Fruits,8,room_temp,good,sealed,open_shelf,no,normal,high,0.47
